designer,page_url,year,temporada,city,tipo,url
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/b474/99e8/cfa6/54e2/ae2a/8d35/8784/e6cd/4410/3f40/3f40.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/3a63/0700/bd75/698a/2690/14d8/2f1f/2c24/631e/3b22/3b22.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/6c45/509e/2228/831d/887a/6fb2/a8bf/a63a/bdc4/676e/676e.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/1edf/0af8/90c8/26a2/8482/505b/b4f3/78fb/8f03/e860/e860.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/4c6c/33b1/f41f/8895/b9b3/7b72/0f83/f13c/47ab/d41e/d41e.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/e3c8/e1a8/0373/3db1/711b/f4e6/91c0/d1cf/8c66/b931/b931.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/d844/9d24/fd41/150a/63aa/869c/31e7/bf4c/3712/f515/f515.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/2a80/c03f/a3e4/9ec6/bc31/1b3b/7cb0/b4fd/6dc9/e7cf/e7cf.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/a925/1b03/53ae/a22a/2338/116b/7dbd/180f/f408/4ff8/4ff8.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/ca92/1fb0/faf6/798f/24cb/fb75/d9d4/79f2/59aa/6c23/6c23.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/8cc5/8663/9c4d/a680/5a22/1d4a/2ddd/03ec/c5d7/2cc1/2cc1.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/576b/47d8/b4c1/39f2/37ac/d58a/5969/6b0c/8116/15a9/15a9.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/edfe/9494/051b/df94/3ac2/e59d/f4c0/d356/aa98/bb09/bb09.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/4bdc/bd18/4428/713d/57f8/bce2/4f19/26cf/0943/85ea/85ea.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/b1e1/aaf7/e69f/389f/510f/e3c8/47b7/369e/d112/d2a8/d2a8.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/4279/776e/7da3/7295/2874/2d5e/2875/56be/9915/6fd5/6fd5.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/b784/b14c/7998/9a26/2e6f/5434/7797/8800/83ee/3ccb/3ccb.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/181e/e418/7ca7/9723/28fd/3694/4cd4/a3be/d042/ef6d/ef6d.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/5d69/5d70/bba4/a8cf/a016/2fb0/b9e0/c63e/b700/73e3/73e3.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/2126/14a2/3e71/c01e/89bf/d7c2/15c5/a82e/6f3c/bbb1/bbb1.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/d481/a9b7/f077/2e68/0ef6/bcf6/7bda/fca8/9c9c/f15a/f15a.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/60dd/618e/91c5/54e0/cd23/92b1/0bd3/a9cd/d851/9394/9394.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/7ba2/fa5d/68af/90c0/5348/622e/e14f/abba/91ee/2325/2325.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/a279/60ae/9627/dd20/b9b2/518c/0f46/ea7d/f03d/0efe/0efe.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/b675/a33b/4562/7d01/e4c0/3abf/d3e5/11f2/f7c9/fc48/fc48.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/13b4/2fd8/ccdd/81c1/ecf0/1f38/691a/6e3b/c6ca/d3e1/d3e1.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/561a/a0ce/db22/fde7/f7f2/e243/7608/dc3c/3e04/cebe/cebe.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/f25b/ad52/ebac/b513/3f55/ec19/baae/f724/a76d/abd8/abd8.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/f716/5064/b660/37bc/3ec0/9210/0304/ae9c/2ad6/25db/25db.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/587a/c4b4/b977/4c12/4e2f/1185/bfec/3be7/0aa5/db27/db27.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/343e/11b6/0c96/d50f/cfbe/02dd/a428/0f05/f037/323e/323e.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/15d2/2c30/8ad2/fb39/e92d/021e/ab9c/c3ef/76cc/72cb/72cb.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/3cb5/46b7/a38a/6d07/6d8a/8658/0889/9e15/5b21/ebde/ebde.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/0f10/2f8b/7c1e/891f/e9ec/2bd2/9c17/d2d0/4e2b/1ad6/1ad6.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/49a7/9dc4/c89e/10c5/1b77/81d9/b66e/4be9/b208/3b76/3b76.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/59ce/c19d/2e82/1464/a20d/07e0/f668/cd09/06fb/42a4/42a4.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/3b30/9c86/d235/db0d/2ee8/83c9/f49d/8869/c4de/e06d/e06d.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/6761/7b5e/03d5/5841/e62d/2dfb/8ce9/3207/fd8e/f7f4/f7f4.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/6b9e/3936/d27b/580f/86b5/dd53/245d/eea5/ba6c/3d91/3d91.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/9449/6cb8/ab64/df7e/587b/6ba9/d8dd/cd22/d252/f8a6/f8a6.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/0e3b/5392/3929/f156/d6fc/971c/d4f3/d3d2/e920/3dd9/3dd9.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/618e/e5ea/6a2f/ead7/6f77/edf8/d35d/696f/cad7/3886/3886.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/d17b/c4a7/49df/5620/19d7/82b6/e2fb/7404/9a63/ecc9/ecc9.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/70e3/1b13/94ad/8e82/e8e1/4599/7a7a/5826/e726/ca5e/ca5e.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/fe2b/45eb/ddc1/d91b/823d/9b02/f39e/4a76/b495/3325/3325.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/10d2/6bc3/2771/7361/9cd8/3403/22e3/9baa/a9aa/0d6b/0d6b.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/f4a9/1c39/e8a5/f582/168f/f365/b46e/503f/f679/31b0/31b0.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/8e93/38aa/77b8/0ff4/160f/d968/b9f9/b256/5599/2fd6/2fd6.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/326c/92fc/70f9/cafa/7ae3/102a/02a3/6729/e889/5702/5702.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/6bec/2792/ef05/6f1c/d6b1/049a/7871/934f/c84b/45bb/45bb.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/fcea/a9ef/99c5/92a0/04ff/2ac7/3e6a/6ff1/abb8/eb75/eb75.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/aef5/a439/1f9a/b831/6a43/c3e9/4bb4/a370/c375/c329/c329.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/8ec5/766d/76c3/b350/d418/c0bf/a8f7/afcb/4766/06e3/06e3.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/d535/0f01/6872/9463/d859/d92e/668d/13d5/04ac/86d0/86d0.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/8fce/1ac8/3a42/2194/543e/0dd8/b283/0834/1d5b/9710/9710.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/2ffd/06c6/8a3e/3665/2a85/884e/555e/6114/1701/1879/1879.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/ad24/786c/b4e6/b130/d81c/fe58/1791/c391/3cf6/2fe5/2fe5.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/3e11/e11e/7a16/7ccd/c3b7/6eda/5f24/a5d3/91e2/16b0/16b0.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/1fd6/f08a/d2f7/4fe9/837d/e5dc/6735/ac9c/29fa/86a6/86a6.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/a49c/bd8d/78c8/50d6/930f/a731/9cdc/76f8/154f/5793/5793.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/e855/9598/e440/58a5/4b45/2c5c/c66e/433b/a223/eb6f/eb6f.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/37ce/dffb/d5f3/b93e/2114/8790/f34e/e9ce/1c97/3e64/3e64.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/4a2f/5147/a2b2/408a/f8bb/a8a6/47b7/bdb0/ddec/489e/489e.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/a7ea/bdce/e8f0/f43f/7f14/5b73/e392/d386/4bf3/dfff/dfff.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/353d/e2f1/18f2/4ad4/6446/14ff/f71e/5d31/55b6/d466/d466.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/fcdc/138f/92dd/0fd5/ad6e/43cf/db7d/0884/2ec4/ba25/ba25.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/b5f2/e6ea/8937/558c/1615/777f/1ebe/6058/3b6f/8f37/8f37.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/7431/942a/0313/0159/2755/be39/e888/daab/ca8d/cf24/cf24.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/2d3f/a386/9d12/2c2e/6751/ab23/4c93/096b/e6ef/a3d0/a3d0.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/f558/b518/d053/bcab/55cd/c6e8/f440/a6dc/1085/3c5f/3c5f.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/7779/d21d/f13d/7502/73ea/5105/933d/025b/5232/5464/5464.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/97fe/b054/75dd/bc98/3129/546c/dd0c/d1f3/be11/7d8a/7d8a.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/60b7/d421/b1a7/5192/9bea/418a/8e7a/d598/3527/93b3/93b3.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/3121/eb1a/744f/b736/09cc/1515/8fc8/d05d/0329/0262/0262.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/e30e/2cc1/67d7/19d4/4950/ca9c/b076/be1a/2eef/5ea1/5ea1.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/a394/5caf/872d/bdb3/21db/aad4/e1c9/6fbd/6b36/7096/7096.jpg"
Santoni,"https://es.fashionnetwork.com/galeries/photos/Santoni,53902.html",2024,Otoño - invierno,milán,womenswear colección,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/30d8/82cc/407c/ba7b/bc3b/d390/1ce9/3a06/4fb3/0cfb/0cfb.jpg"
